Date,MW,Mvar
11/06/2012 14:45,5.76,1.75
11/06/2012 15:00,5.66,1.74
11/06/2012 15:15,5.41,1.69
11/06/2012 15:30,5.53,1.72
11/06/2012 15:45,5.6,1.73
11/06/2012 16:00,5.82,1.75
11/06/2012 16:15,6.01,1.74
11/06/2012 16:30,6.02,1.73
11/06/2012 16:45,5.97,1.71
11/06/2012 17:00,5.97,1.69
11/06/2012 17:15,6.09,1.76
11/06/2012 17:30,6.12,1.77
11/06/2012 17:45,6.19,1.75
11/06/2012 18:00,6.31,1.74
11/06/2012 18:15,6.55,1.76
11/06/2012 18:30,6.75,1.79
11/06/2012 18:45,6.71,1.74
11/06/2012 19:00,6.7,1.72
11/06/2012 19:15,6.55,1.62
11/06/2012 19:30,6.57,1.62
11/06/2012 19:45,6.61,1.6
11/06/2012 20:00,6.71,1.62
11/06/2012 20:15,6.9,1.66
11/06/2012 20:30,7.06,1.85
11/06/2012 20:45,7.1,1.75
11/06/2012 21:00,6.92,1.69
11/06/2012 21:15,6.81,1.66
11/06/2012 21:30,6.73,1.64
11/06/2012 21:45,6.49,1.64
11/06/2012 22:00,6.28,1.52
11/06/2012 22:15,6.13,1.56
11/06/2012 22:30,5.9,1.58
11/06/2012 22:45,5.57,1.48
11/06/2012 23:00,5.23,1.43
11/06/2012 23:15,5.11,1.46
11/06/2012 23:30,4.99,1.37
11/06/2012 23:45,5.03,1.39
11/07/2012 00:00,4.99,1.38
11/07/2012 00:15,4.95,1.37
11/07/2012 00:30,4.9,1.36
11/07/2012 00:45,4.8,1.35
11/07/2012 01:00,4.61,1.36
11/07/2012 01:15,4.33,1.29
11/07/2012 01:30,4.21,1.28
11/07/2012 01:45,4.07,1.27
11/07/2012 02:00,3.86,1.23
11/07/2012 02:15,3.74,1.17
11/07/2012 02:30,3.73,1.2
11/07/2012 02:45,3.67,1.23
11/07/2012 03:00,3.53,1.18
11/07/2012 03:15,3.55,1.22
11/07/2012 03:30,3.54,1.21
11/07/2012 03:45,3.49,1.19
11/07/2012 04:00,3.5,1.2
11/07/2012 04:15,3.53,1.21
11/07/2012 04:30,3.55,1.22
11/07/2012 04:45,3.59,1.21
11/07/2012 05:00,3.57,1.22
11/07/2012 05:15,3.6,1.2
11/07/2012 05:30,3.66,1.19
11/07/2012 05:45,3.83,1.28
11/07/2012 06:00,4.13,1.37
11/07/2012 06:15,4.21,1.28
11/07/2012 06:30,4.66,1.38
11/07/2012 06:45,5.1,1.41
11/07/2012 07:00,5.5,1.51
11/07/2012 07:15,5.83,1.54
11/07/2012 07:30,6.37,1.66
11/07/2012 07:45,6.76,1.78
11/07/2012 08:00,6.98,1.93
11/07/2012 08:15,6.71,1.99
11/07/2012 08:30,6.94,2.1
11/07/2012 08:45,6.81,2.11
11/07/2012 09:00,6.61,2.11
11/07/2012 09:15,6.67,2.19
11/07/2012 09:30,6.61,2.16
11/07/2012 09:45,6.56,2.18
11/07/2012 10:00,6.61,2.18
11/07/2012 10:15,6.65,2.21
11/07/2012 10:30,6.56,2.2
11/07/2012 10:45,6.57,2.22
11/07/2012 11:00,6.56,2.31
11/07/2012 11:15,6.48,2.29
11/07/2012 11:30,6.49,2.29
11/07/2012 11:45,6.52,2.31
11/07/2012 12:00,6.55,2.35
11/07/2012 12:15,6.52,2.37
11/07/2012 12:30,6.55,2.33
11/07/2012 12:45,6.7,2.34
11/07/2012 13:00,6.79,2.37
11/07/2012 13:15,6.77,2.39
11/07/2012 13:30,6.62,2.4
11/07/2012 13:45,6.59,2.43
11/07/2012 14:00,6.45,2.38
11/07/2012 14:15,6.53,2.41
11/07/2012 14:30,6.47,2.42
11/07/2012 14:45,6.49,2.4
11/07/2012 15:00,6.51,2.39
11/07/2012 15:15,6.5,2.42
11/07/2012 15:30,6.29,2.38
11/07/2012 15:45,6.38,2.42
11/07/2012 16:00,6.49,2.44
11/07/2012 16:15,6.5,2.36
11/07/2012 16:30,6.32,2.25
11/07/2012 16:45,6.69,2.36
11/07/2012 17:00,6.75,2.36
11/07/2012 17:15,6.77,2.28
11/07/2012 17:30,6.88,2.28
11/07/2012 17:45,6.83,2.19
11/07/2012 18:00,6.91,2.17
11/07/2012 18:15,6.7,1.94
11/07/2012 18:30,6.86,1.9
11/07/2012 18:45,7.14,1.96
11/07/2012 19:00,7.27,2.02
11/07/2012 19:15,7.3,1.94
11/07/2012 19:30,7.2,1.9
11/07/2012 19:45,7.09,1.81
11/07/2012 20:00,7.34,1.85
11/07/2012 20:15,7.35,1.87
11/07/2012 20:30,7.51,1.96
11/07/2012 20:45,7.57,1.97
11/07/2012 21:00,7.54,1.93
11/07/2012 21:15,7.44,1.86
11/07/2012 21:30,7.18,1.71
11/07/2012 21:45,6.92,1.68
11/07/2012 22:00,6.81,1.62
11/07/2012 22:15,6.63,1.62
11/07/2012 22:30,6.3,1.56
11/07/2012 22:45,6.03,1.47
11/07/2012 23:00,5.57,1.36
11/07/2012 23:15,5.43,1.36
11/07/2012 23:30,5.34,1.39
11/07/2012 23:45,5.18,1.35
11/08/2012 00:00,5.09,1.37
11/08/2012 00:15,4.99,1.31
11/08/2012 00:30,4.97,1.3
11/08/2012 00:45,4.91,1.29
11/08/2012 01:00,4.65,1.26
11/08/2012 01:15,4.35,1.23
11/08/2012 01:30,4.14,1.2
11/08/2012 01:45,4.06,1.19
11/08/2012 02:00,3.88,1.15
11/08/2012 02:15,3.87,1.15
11/08/2012 02:30,3.7,1.12
11/08/2012 02:45,3.66,1.13
11/08/2012 03:00,3.59,1.15
11/08/2012 03:15,3.62,1.15
11/08/2012 03:30,3.55,1.13
11/08/2012 03:45,3.5,1.13
11/08/2012 04:00,3.54,1.14
11/08/2012 04:15,3.54,1.13
11/08/2012 04:30,3.54,1.15
11/08/2012 04:45,3.44,1.1
11/08/2012 05:00,3.56,1.11
11/08/2012 05:15,3.69,1.15
11/08/2012 05:30,3.79,1.16
11/08/2012 05:45,3.95,1.25
11/08/2012 06:00,4.16,1.27
11/08/2012 06:15,4.38,1.27
11/08/2012 06:30,4.6,1.24
11/08/2012 06:45,5.17,1.38
11/08/2012 07:00,5.66,1.45
11/08/2012 07:15,5.95,1.57
11/08/2012 07:30,6.38,1.63
11/08/2012 07:45,6.82,1.79
11/08/2012 08:00,6.95,1.84
11/08/2012 08:15,6.72,1.92
11/08/2012 08:30,6.85,1.97
11/08/2012 08:45,6.71,2
11/08/2012 09:00,6.44,1.99
11/08/2012 09:15,6.56,2.1
11/08/2012 09:30,6.51,2.15
11/08/2012 09:45,6.55,2.23
11/08/2012 10:00,6.32,2.13
11/08/2012 10:15,6.32,2.18
11/08/2012 10:30,6.49,2.33
11/08/2012 10:45,6.45,2.4
11/08/2012 11:00,6.44,2.39
11/08/2012 11:15,6.41,2.42
11/08/2012 11:30,6.28,2.41
11/08/2012 11:45,6.3,2.41
11/08/2012 12:00,6.3,2.5
11/08/2012 12:15,6.31,2.48
11/08/2012 12:30,6.34,2.47
11/08/2012 12:45,6.24,2.43
11/08/2012 13:00,6.32,2.5
11/08/2012 13:15,6.38,2.48
11/08/2012 13:30,6.43,2.49
11/08/2012 13:45,6.24,2.48
11/08/2012 14:00,6.22,2.49
11/08/2012 14:15,6.24,2.51
11/08/2012 14:30,6.26,2.53
11/08/2012 14:45,6.32,2.59
11/08/2012 15:00,6.3,2.58
11/08/2012 15:15,6.29,2.64
11/08/2012 15:30,6.31,2.61
